"Pentad","site_id","year","log_dist_coast","elev","log_hum.km2","wetcon","watrec","watext","log_watext","ndvi","prcp","tdiff","watrec:watext"
"2530_3100",2421,2022,4.9937230931577,917.411957240624,3.81441372528387,0,2.20532182668105,32,3.49650756146648,0.6490070500433,75.0208333333333,12.5645833333333,70.5702984537936
"2530_3100",2421,2023,4.9937230931577,917.411957240624,3.81441372528387,0,2.20532182668105,32,3.49650756146648,0.633969414138282,72.8125,12.5645833333333,70.5702984537936
"2530_3100",2421,2024,4.9937230931577,917.411957240624,3.81441372528387,0,2.20532182668105,32,3.49650756146648,0.567910744390786,60.4375,12.5645833333333,70.5702984537936
"2530_3105",2422,2022,4.93850173879708,782.700006817319,1.83910479209221,0,2.27891274238227,69,4.24849524204936,0.670933938647847,69.9375,12.6625,157.244979224377
"2530_3105",2422,2023,4.93850173879708,782.700006817319,1.83910479209221,0,2.27891274238227,69,4.24849524204936,0.665771842001755,69.8541666666667,12.6625,157.244979224377
"2530_3105",2422,2024,4.93850173879708,782.700006817319,1.83910479209221,0,2.27891274238227,69,4.24849524204936,0.57949009050407,56.375,12.6625,157.244979224377
"2530_3110",2423,2022,4.88044147267021,795.112019564018,1.13782144784317,1.72727272727273,2.01294498381877,309,5.73657229747919,0.668225794025262,69.5,12.49375,622
"2530_3110",2423,2023,4.88044147267021,795.112019564018,1.13782144784317,1.72727272727273,2.01294498381877,309,5.73657229747919,0.675200560332682,71.4791666666667,12.49375,622
"2530_3110",2423,2024,4.88044147267021,795.112019564018,1.13782144784317,1.72727272727273,2.01294498381877,309,5.73657229747919,0.604901055422443,55.9583333333333,12.49375,622
"2530_3115",2424,2022,4.81931187575527,540.620861742925,5.08014843834973,2.30867544539117,2.00967854366069,292,5.68017260901707,0.624058889962613,60.4375,13.025,586.826134748921
"2530_3115",2424,2023,4.81931187575527,540.620861742925,5.08014843834973,2.30867544539117,2.00967854366069,292,5.68017260901707,0.626283375725473,63.9791666666667,13.025,586.826134748921
"2530_3115",2424,2024,4.81931187575527,540.620861742925,5.08014843834973,2.30867544539117,2.00967854366069,292,5.68017260901707,0.562599101727898,49.0625,13.025,586.826134748921
"2530_3125",2426,2022,4.68596280083979,419.30282440794,2.93673762169646,0,2.04309616359642,510,6.2363695902037,0.626836996322452,54.5416666666667,13.15,1041.97904343417
"2530_3125",2426,2023,4.68596280083979,419.30282440794,2.93673762169646,0,2.04309616359642,510,6.2363695902037,0.637594990215264,59.4583333333333,13.15,1041.97904343417
"2530_3125",2426,2024,4.68596280083979,419.30282440794,2.93673762169646,0,2.04309616359642,510,6.2363695902037,0.601740747043308,45.2708333333333,13.15,1041.97904343417
"2530_3130",2427,2022,4.61319602609134,520.271546526117,2.66059569187353,0,2.60148514851485,404,6.00388706710654,0.662759461191739,57.25,12.7854166666666,1051
"2530_3130",2427,2023,4.61319602609134,520.271546526117,2.66059569187353,0,2.60148514851485,404,6.00388706710654,0.680245809101016,62.625,12.7854166666667,1051
"2530_3130",2427,2024,4.61319602609134,520.271546526117,2.66059569187353,0,2.60148514851485,404,6.00388706710654,0.649544430600407,47.5625,12.7854166666667,1051
"2530_3135",2428,2022,4.53607876549458,396.181356261521,1.29161832997312,0,2.13553467454407,1379,7.22983877815125,0.644499559601315,53.7916666666667,13.09375,2944.90231619627
"2530_3135",2428,2023,4.53607876549458,396.181356261521,1.29161832997312,0,2.13553467454407,1379,7.22983877815125,0.66817196764989,58.3333333333333,13.09375,2944.90231619627
"2530_3135",2428,2024,4.53607876549458,396.181356261521,1.29161832997312,0,2.13553467454407,1379,7.22983877815125,0.638654811956002,43.6875,13.09375,2944.90231619627
"2530_3145",2430,2022,4.36802063245391,249.819600484703,1.76657779724683,0,1.97029103746996,660,6.49375383985169,0.610906738657639,51.0416666666667,13.6333333333334,1300.39208473017
"2530_3145",2430,2023,4.36802063245391,249.819600484703,1.76657779724683,0,1.97029103746996,660,6.49375383985169,0.607674000794296,53.2708333333333,13.6333333333333,1300.39208473017
"2530_3145",2430,2024,4.36802063245391,249.819600484703,1.76657779724683,0,1.97029103746996,660,6.49375383985169,0.57919820035176,40.3541666666667,13.6333333333333,1300.39208473017
"2530_3150",2431,2022,4.27722615387279,187.06514002057,2.57878508071832,2.2280701754386,2.10652640685421,4526,8.41781474743596,0.645628562163798,50.0833333333333,13.9875,9534.13851742215
"2530_3150",2431,2023,4.27722615387279,187.06514002057,2.57878508071832,2.2280701754386,2.10652640685421,4526,8.41781474743596,0.648383902360627,50.8333333333333,13.9875,9534.13851742215
"2530_3150",2431,2024,4.27722615387279,187.06514002057,2.57878508071832,2.2280701754386,2.10652640685421,4526,8.41781474743596,0.640786687465139,39.1666666666667,13.9875,9534.13851742215
"2530_3155",2432,2022,4.1827501565372,192.620158796432,1.81982413151737,2.94117647058824,2.36220521630486,1881,7.54009032014532,0.682431131085321,52,14,4443.30801186944
"2530_3155",2432,2023,4.1827501565372,192.620158796432,1.81982413151737,2.94117647058824,2.36220521630486,1881,7.54009032014532,0.663124588449544,51.1875,14,4443.30801186944
"2530_3155",2432,2024,4.1827501565372,192.620158796432,1.81982413151737,2.94117647058824,2.36220521630486,1881,7.54009032014532,0.650410583914689,40.0416666666667,14,4443.30801186944
"2530_3200",2433,2022,4.08636653396407,191.726442949849,0.0164706827759334,0,2,24,3.2188758248682,0.581265422944843,53.8125,13.9833333333333,48
"2530_3200",2433,2023,4.08636653396407,191.726442949849,0.0164706827759334,0,2,24,3.2188758248682,0.564398400766997,50.7708333333333,13.9833333333333,48
"2530_3200",2433,2024,4.08636653396407,191.726442949849,0.0164706827759334,0,2,24,3.2188758248682,0.546568856086049,40.9791666666667,13.9833333333334,48
"2535_2000",2434,2022,6.1646088432735,990.660268553188,0.00889790231891311,1,0,0,0,0.244890489544365,20.2916666666667,18.8083333333333,0
"2535_2000",2434,2023,6.1646088432735,990.660268553188,0.00889790231891311,1,0,0,0,0.194228737433085,6.375,18.8083333333333,0
"2535_2000",2434,2024,6.1646088432735,990.660268553188,0.00889790231891311,1,0,0,0,0.202504122837393,4.29166666666667,18.8083333333333,0
"2535_2020",2438,2022,6.21515564690016,969.711742869487,0.0099721189403941,1,0,0,0,0.209620215868042,25.4583333333333,18.7791666666667,0
"2535_2020",2438,2023,6.21515564690016,969.711742869487,0.0099721189403941,1,0,0,0,0.183852876884446,6.95833333333333,18.7791666666667,0
"2535_2020",2438,2024,6.21515564690016,969.711742869487,0.0099721189403941,1,0,0,0,0.196508201396103,4.1875,18.7791666666667,0
"2535_2025",2439,2022,6.22769662827615,966.06411542428,0.00903877199727134,1,0,0,0,0.207382499337798,26.9791666666667,18.7666666666666,0
"2535_2025",2439,2023,6.22769662827615,966.06411542428,0.00903877199727134,1,0,0,0,0.164146023952776,7.125,18.7666666666666,0
"2535_2025",2439,2024,6.22769662827615,966.06411542428,0.00903877199727134,1,0,0,0,0.19116203863473,4.33333333333333,18.7666666666667,0
"2535_2035",2441,2022,6.25262677298786,960.074378723874,0.017831176799944,1,0,0,0,0.195792906068943,30.7291666666667,18.7125,0
"2535_2035",2441,2023,6.25262677298786,960.074378723874,0.017831176799944,1,0,0,0,0.15877310357355,7.66666666666667,18.7125,0
"2535_2035",2441,2024,6.25262677298786,960.074378723874,0.017831176799944,1,0,0,0,0.201186554625029,4.6875,18.7125,0
"2535_2040",2442,2022,6.26501121820362,955.504570769309,0.00810004122898849,0,0,0,0,0.189889538540129,32.1458333333333,18.6645833333334,0
"2535_2040",2442,2023,6.26501121820362,955.504570769309,0.00810004122898849,0,0,0,0,0.158317754758391,7.85416666666667,18.6645833333334,0
"2535_2040",2442,2024,6.26501121820362,955.504570769309,0.00810004122898849,0,0,0,0,0.180426571688046,4.8125,18.6645833333333,0
"2535_2300",2446,2022,6.5796668097324,1015.91959833924,0.108304445956863,1,0,0,0,0.367831029869781,32.4166666666667,17.8770833333333,0
"2535_2300",2446,2023,6.5796668097324,1015.91959833924,0.108304445956863,1,0,0,0,0.277938607817686,13.6458333333333,17.8770833333334,0
"2535_2300",2446,2024,6.5796668097324,1015.91959833924,0.108304445956863,1,0,0,0,0.246260012223412,18.0208333333333,17.8770833333333,0
"2535_2305",2447,2022,6.58931431815729,1021.05856327247,0.176352662083096,1,2,7,2.07944154167984,0.358651140455274,32.0833333333333,17.8166666666666,14
"2535_2305",2447,2023,6.58931431815729,1021.05856327247,0.176352662083096,1,2,7,2.07944154167984,0.298086409708675,14.2291666666667,17.8166666666666,14
"2535_2305",2447,2024,6.58931431815729,1021.05856327247,0.176352662083096,1,2,7,2.07944154167984,0.24647468387961,18.2291666666667,17.8166666666667,14
"2535_2310",2448,2022,6.59890389154904,1028.30795232866,0.0145377374635526,1.88721804511278,2,2,1.09861228866811,0.384424389837725,31.6458333333333,17.7708333333334,4
"2535_2310",2448,2023,6.59890389154904,1028.30795232866,0.0145377374635526,1.88721804511278,2,2,1.09861228866811,0.32325942319156,14.5625,17.7708333333334,4
"2535_2310",2448,2024,6.59890389154904,1028.30795232866,0.0145377374635526,1.88721804511278,2,2,1.09861228866811,0.298960014571604,18.4166666666667,17.7708333333333,4
"2535_2350",2456,2022,6.67353757975288,1062.68547304442,0.218501827680289,3,0,0,0,0.41032082756272,34.9375,17.4145833333333,0
"2535_2350",2456,2023,6.67353757975288,1062.68547304442,0.218501827680289,3,0,0,0,0.360227713323495,19.8958333333333,17.4145833333333,0
"2535_2350",2456,2024,6.67353757975288,1062.68547304442,0.218501827680289,3,0,0,0,0.317867107125289,20.5416666666667,17.4145833333333,0
"2535_2355",2457,2022,6.68260778324343,1059.70767415612,0.524173778818625,3,0,0,0,0.405480106330647,35.5625,17.3770833333334,0
"2535_2355",2457,2023,6.68260778324343,1059.70767415612,0.524173778818625,3,0,0,0,0.353670131872706,20.2708333333333,17.3770833333333,0
"2535_2355",2457,2024,6.68260778324343,1059.70767415612,0.524173778818625,3,0,0,0,0.304383587997124,19.7708333333333,17.3770833333333,0
"2535_2540",2462,2022,6.51491827310468,1339.79272898184,1.37940502908269,2.96040987424313,1.90204238427556,61,4.12713438504509,0.404587965470196,47.4791666666667,16.2145833333334,116.024585440809
"2535_2540",2462,2023,6.51491827310468,1339.79272898184,1.37940502908269,2.96040987424313,1.90204238427556,61,4.12713438504509,0.363635969239561,29.125,16.2145833333333,116.024585440809
"2535_2540",2462,2024,6.51491827310468,1339.79272898184,1.37940502908269,2.96040987424313,1.90204238427556,61,4.12713438504509,0.341569324523011,26.8541666666667,16.2145833333333,116.024585440809
"2535_2600",2466,2022,6.46433082941008,1309.52495912275,2.46471529675952,2.50072709646147,1.33333333333333,3,1.38629436111989,0.513001483589681,48.3333333333333,16.3229166666667,3.99999999999999
"2535_2600",2466,2023,6.46433082941008,1309.52495912275,2.46471529675952,2.50072709646147,1.33333333333333,3,1.38629436111989,0.482952593064975,32.2708333333333,16.3229166666667,3.99999999999999
"2535_2600",2466,2024,6.46433082941008,1309.52495912275,2.46471529675952,2.50072709646147,1.33333333333333,3,1.38629436111989,0.468927249227928,28.4791666666667,16.3229166666667,3.99999999999999
"2535_2615",2469,2022,6.42464076279182,1342.12092991735,1.26245125147564,3,2.36177825300214,96,4.57471097850338,0.493255757269557,50.2916666666667,15.9375,226.730712288205
"2535_2615",2469,2023,6.42464076279182,1342.12092991735,1.26245125147564,3,2.36177825300214,96,4.57471097850338,0.465269803073395,34.0208333333333,15.9375,226.730712288205
"2535_2615",2469,2024,6.42464076279182,1342.12092991735,1.26245125147564,3,2.36177825300214,96,4.57471097850338,0.431871744523351,29.0833333333333,15.9375,226.730712288205
"2535_2620",2470,2022,6.41105431544097,1231.45095227668,2.09412378047485,3,2.00561933934199,177,5.18178355029209,0.514020653025389,50.4375,15.9729166666667,354.994623063532
"2535_2620",2470,2023,6.41105431544097,1231.45095227668,2.09412378047485,3,2.00561933934199,177,5.18178355029209,0.482286767304832,34.2708333333333,15.9729166666666,354.994623063532
"2535_2620",2470,2024,6.41105431544097,1231.45095227668,2.09412378047485,3,2.00561933934199,177,5.18178355029209,0.444407866882122,28.7916666666667,15.9729166666666,354.994623063532
"2535_2625",2471,2022,6.39727961100351,1210.04735736606,3.60181596403484,1.69577080491132,1.80555555555556,36,3.61091791264422,0.512599669962625,51.0625,15.8375,65.0000000000002
"2535_2625",2471,2023,6.39727961100351,1210.04735736606,3.60181596403484,1.69577080491132,1.80555555555556,36,3.61091791264422,0.477617961489332,35.0416666666667,15.8375,65.0000000000002
"2535_2625",2471,2024,6.39727961100351,1210.04735736606,3.60181596403484,1.69577080491132,1.80555555555556,36,3.61091791264422,0.441536796707196,28.9583333333333,15.8375,65.0000000000002
"2535_2640",2474,2022,6.35478627304648,1287.56408266838,4.99916303014997,2.94163869392737,2.33700013154433,240,5.48479693349065,0.483505681542933,56.3541666666667,15.3979166666667,560.880031570639
"2535_2640",2474,2023,6.35478627304648,1287.56408266838,4.99916303014997,2.94163869392737,2.33700013154433,240,5.48479693349065,0.435904396648298,38.6041666666667,15.3979166666666,560.880031570639
"2535_2640",2474,2024,6.35478627304648,1287.56408266838,4.99916303014997,2.94163869392737,2.33700013154433,240,5.48479693349065,0.42550549874349,31.4583333333333,15.3979166666667,560.880031570639
"2535_2645",2475,2022,6.34021282074733,1341.16972788348,1.38479488693934,2.89362589687969,1.8,125,4.83628190695148,0.52862655169347,58.3958333333333,15.3729166666667,225
"2535_2645",2475,2023,6.34021282074733,1341.16972788348,1.38479488693934,2.89362589687969,1.8,125,4.83628190695148,0.485758773329095,39.6666666666667,15.3729166666667,225
"2535_2645",2475,2024,6.34021282074733,1341.16972788348,1.38479488693934,2.89362589687969,1.8,125,4.83628190695148,0.466179069239372,32,15.3729166666667,225
"2535_2650",2476,2022,6.32542459497733,1345.06955114927,1.97502731528826,2.91666666666667,2.15576323987539,321,5.77455154554441,0.497748149690117,59.8958333333333,15.45,692
"2535_2650",2476,2023,6.32542459497733,1345.06955114927,1.97502731528826,2.91666666666667,2.15576323987539,321,5.77455154554441,0.463373275109996,40.1041666666667,15.45,692
"2535_2650",2476,2024,6.32542459497733,1345.06955114927,1.97502731528826,2.91666666666667,2.15576323987539,321,5.77455154554441,0.433195915976723,32.1666666666667,15.4479166666666,692
"2535_2655",2477,2022,6.31041338561614,1183.95094882114,2.96488290730017,2.375,1.53658536585366,123,4.82028156560504,0.519322468025682,59.9583333333333,15.7416666666666,189
"2535_2655",2477,2023,6.31041338561614,1183.95094882114,2.96488290730017,2.375,1.53658536585366,123,4.82028156560504,0.471706582953464,40.1666666666667,15.7416666666666,189
"2535_2655",2477,2024,6.31041338561614,1183.95094882114,2.96488290730017,2.375,1.53658536585366,123,4.82028156560504,0.432349633187062,31.4375,15.7416666666667,189
"2535_2700",2478,2022,6.29517611024295,1137.45008722518,2.24880641820501,2.77777777777778,1.56293206878821,69,4.24849524204936,0.481397147744345,60.5208333333333,15.95625,107.842312746386
"2535_2700",2478,2023,6.29517611024295,1137.45008722518,2.24880641820501,2.77777777777778,1.56293206878821,69,4.24849524204936,0.450223923450408,39.9791666666667,15.95625,107.842312746386
"2535_2700",2478,2024,6.29517611024295,1137.45008722518,2.24880641820501,2.77777777777778,1.56293206878821,69,4.24849524204936,0.407105543109288,30.9791666666667,15.95625,107.842312746386
"2535_2705",2479,2022,6.27970399056548,1263.36165388196,4.94758195648129,2.68944901649629,1.53935087613657,65,4.18965474202643,0.481652066806952,63.3541666666667,15.8479166666667,100.057806948877
"2535_2705",2479,2023,6.27970399056548,1263.36165388196,4.94758195648129,2.68944901649629,1.53935087613657,65,4.18965474202643,0.440017329046566,40.75,15.8479166666666,100.057806948877
"2535_2705",2479,2024,6.27970399056548,1263.36165388196,4.94758195648129,2.68944901649629,1.53935087613657,65,4.18965474202643,0.403513342466998,32.0208333333333,15.8479166666666,100.057806948877
"2535_2710",2480,2022,6.26398781023044,1195.6085573685,7.27165996255205,2.930697105585,1.80149253731343,670,6.50876913697168,0.399125726293401,63.9375,16.0854166666667,1207
"2535_2710",2480,2023,6.26398781023044,1195.6085573685,7.27165996255205,2.930697105585,1.80149253731343,670,6.50876913697168,0.370935545753693,40.4375,16.0854166666667,1207
"2535_2710",2480,2024,6.26398781023044,1195.6085573685,7.27165996255205,2.930697105585,1.80149253731343,670,6.50876913697168,0.324357451780703,31.7708333333333,16.0854166666666,1207
"2535_2715",2481,2022,6.24802367867391,1113.45065190651,7.48348254023149,2.88492260481069,1.8196780214714,5934,8.68862230704377,0.353883146307678,62.0416666666667,16.34375,10797.9693794113
"2535_2715",2481,2023,6.24802367867391,1113.45065190651,7.48348254023149,2.88492260481069,1.8196780214714,5934,8.68862230704377,0.334226856379436,39.625,16.34375,10797.9693794113
"2535_2715",2481,2024,6.24802367867391,1113.45065190651,7.48348254023149,2.88492260481069,1.8196780214714,5934,8.68862230704377,0.290081781556558,30.125,16.34375,10797.9693794113
"2535_2720",2482,2022,6.23180169574734,1152.06067399321,4.6034498471257,3,1.82478902348011,282,5.64544689764324,0.437524762948204,62.9583333333333,16.3229166666667,514.590504621391
"2535_2720",2482,2023,6.23180169574734,1152.06067399321,4.6034498471257,3,1.82478902348011,282,5.64544689764324,0.412549049427499,40.25,16.3229166666666,514.590504621391
"2535_2720",2482,2024,6.23180169574734,1152.06067399321,4.6034498471257,3,1.82478902348011,282,5.64544689764324,0.351878932618819,29.9791666666667,16.3229166666666,514.590504621391
"2535_2725",2483,2022,6.21531144600165,1133.19237773941,3.76113096789499,3,1.9625,320,5.77144112313002,0.42778641817621,63.8125,16.375,628
"2535_2725",2483,2023,6.21531144600165,1133.19237773941,3.76113096789499,3,1.9625,320,5.77144112313002,0.391196162514121,41.8125,16.375,628
"2535_2725",2483,2024,6.21531144600165,1133.19237773941,3.76113096789499,3,1.9625,320,5.77144112313002,0.350107671754931,29.9375,16.375,628
"2535_2730",2484,2022,6.19854804828659,1121.65580756408,4.1139626470588,3,2.06903353057199,507,6.23048144757848,0.450184013124656,62.6458333333333,16.38125,1049
"2535_2730",2484,2023,6.19854804828659,1121.65580756408,4.1139626470588,3,2.06903353057199,507,6.23048144757848,0.408467258752136,41.375,16.38125,1049
"2535_2730",2484,2024,6.19854804828659,1121.65580756408,4.1139626470588,3,2.06903353057199,507,6.23048144757848,0.364633541480989,28.9791666666667,16.38125,1049
"2535_2735",2485,2022,6.1815002574554,1138.0334550691,4.59384995639582,3,2.21153846153846,104,4.65396035015752,0.49225227685152,62.4583333333333,16.3125,230
"2535_2735",2485,2023,6.1815002574554,1138.0334550691,4.59384995639582,3,2.21153846153846,104,4.65396035015752,0.452914495024325,41.4166666666667,16.3125,230
"2535_2735",2485,2024,6.1815002574554,1138.0334550691,4.59384995639582,3,2.21153846153846,104,4.65396035015752,0.413267018246981,29.0416666666667,16.3125,230
"2535_2740",2486,2022,6.16415621651737,1131.76323000387,4.62186564961191,3,1.80312852681032,149,5.01063529409626,0.551719968249403,62.1875,16.275,268.666150494738
"2535_2740",2486,2023,6.16415621651737,1131.76323000387,4.62186564961191,3,1.80312852681032,149,5.01063529409626,0.534087576963977,41.1666666666667,16.275,268.666150494738
"2535_2740",2486,2024,6.16415621651737,1131.76323000387,4.62186564961191,3,1.80312852681032,149,5.01063529409626,0.503626929728625,28.75,16.275,268.666150494738
"2535_2745",2487,2022,6.14650982084803,1123.40674295265,6.53226929508806,2.55555555555556,1.90227464195451,210,5.35185813347607,0.500941240576178,62.0625,16.25,399.477674810447
"2535_2745",2487,2023,6.14650982084803,1123.40674295265,6.53226929508806,2.55555555555556,1.90227464195451,210,5.35185813347607,0.484058781374894,41.5416666666667,16.25,399.477674810447
"2535_2745",2487,2024,6.14650982084803,1123.40674295265,6.53226929508806,2.55555555555556,1.90227464195451,210,5.35185813347607,0.461949562492431,29.25,16.25,399.477674810447
"2535_2750",2488,2022,6.12854819767096,1193.47484225492,5.84335725342964,3,1.85236090671595,1715,7.44775128004791,0.42828002115445,62.8958333333333,15.9666666666667,3176.79895501785
"2535_2750",2488,2023,6.12854819767096,1193.47484225492,5.84335725342964,3,1.85236090671595,1715,7.44775128004791,0.410309862363622,41.5416666666667,15.9666666666667,3176.79895501785
"2535_2750",2488,2024,6.12854819767096,1193.47484225492,5.84335725342964,3,1.85236090671595,1715,7.44775128004791,0.370048979553221,30.75,15.9666666666667,3176.79895501785
"2535_2755",2489,2022,6.11025774027124,1254.53573869849,6.73485830386283,2.96868668263032,1.53125,96,4.57471097850338,0.454332304408381,63.6041666666667,15.7770833333333,147
"2535_2755",2489,2023,6.11025774027124,1254.53573869849,6.73485830386283,2.96868668263032,1.53125,96,4.57471097850338,0.433019031957733,42.1041666666667,15.7770833333334,147
"2535_2755",2489,2024,6.11025774027124,1254.53573869849,6.73485830386283,2.96868668263032,1.53125,96,4.57471097850338,0.391958364493763,32.2916666666667,15.7770833333334,147
"2535_2800",2490,2022,6.09163082003303,1276.59123073719,6.51838600193263,3,2.06818181818182,220,5.39816270151775,0.418242260544084,63.0416666666667,15.9,455
"2535_2800",2490,2023,6.09163082003303,1276.59123073719,6.51838600193263,3,2.06818181818182,220,5.39816270151775,0.402610172050987,42.6875,15.9,455
"2535_2800",2490,2024,6.09163082003303,1276.59123073719,6.51838600193263,3,2.06818181818182,220,5.39816270151775,0.369922018628134,33.4166666666667,15.9,455
"2535_2805",2491,2022,6.07265257432452,1251.72788221232,6.93093783390611,3,1.8984375,256,5.54907608489522,0.431406472340619,60.7916666666667,16.21875,486
"2535_2805",2491,2023,6.07265257432452,1251.72788221232,6.93093783390611,3,1.8984375,256,5.54907608489522,0.409537931054062,42.7083333333333,16.21875,486
"2535_2805",2491,2024,6.07265257432452,1251.72788221232,6.93093783390611,3,1.8984375,256,5.54907608489522,0.396034681729743,33.8333333333333,16.21875,486
"2535_2810",2492,2022,6.05330725017661,1214.97549272919,5.4879645420617,3,2.68499162211761,2062,7.63191651307125,0.499367502474119,57.7083333333333,16.2458333333333,5536.45272480651
"2535_2810",2492,2023,6.05330725017661,1214.97549272919,5.4879645420617,3,2.68499162211761,2062,7.63191651307125,0.48505534778635,41.875,16.2458333333333,5536.45272480651
"2535_2810",2492,2024,6.05330725017661,1214.97549272919,5.4879645420617,3,2.68499162211761,2062,7.63191651307125,0.468606694217848,33.5,16.2458333333333,5536.45272480651
"2535_2815",2493,2022,6.03358530255152,1230.38152230529,5.46176940484784,3,1.83181234849565,54,4.00733318523247,0.506149297376468,57.8125,15.9229166666667,98.9178668187651
"2535_2815",2493,2023,6.03358530255152,1230.38152230529,5.46176940484784,3,1.83181234849565,54,4.00733318523247,0.486729879571878,43.0416666666667,15.9229166666667,98.9178668187651
"2535_2815",2493,2024,6.03358530255152,1230.38152230529,5.46176940484784,3,1.83181234849565,54,4.00733318523247,0.456242775826571,34.2916666666667,15.9229166666666,98.9178668187651
"2535_2820",2494,2022,6.0134694086961,1228.62294841509,3.54759219693673,3,2.66737368912339,4473,8.40603814205008,0.52744454667252,57.0625,15.80625,11931.1625114489
"2535_2820",2494,2023,6.0134694086961,1228.62294841509,3.54759219693673,3,2.66737368912339,4473,8.40603814205008,0.505660473878225,43.3125,15.80625,11931.1625114489
"2535_2820",2494,2024,6.0134694086961,1228.62294841509,3.54759219693673,3,2.66737368912339,4473,8.40603814205008,0.454322662967785,34.0208333333333,15.80625,11931.1625114489
"2535_2825",2495,2022,5.99294115234694,1312.42121960773,1.78555051580683,3,1.6606033717835,62,4.14313472639153,0.511430325022472,58.8125,15.6520833333333,102.957409050577
"2535_2825",2495,2023,5.99294115234694,1312.42121960773,1.78555051580683,3,1.6606033717835,62,4.14313472639153,0.486204228225387,45.1875,15.6520833333334,102.957409050577
"2535_2825",2495,2024,5.99294115234694,1312.42121960773,1.78555051580683,3,1.6606033717835,62,4.14313472639153,0.455357292520225,35.625,15.6520833333333,102.957409050577
"2535_2830",2496,2022,5.97198855281577,1382.99783139878,5.64186121531918,3,2.68886044301017,3928,8.27614021955846,0.463717042183961,60.2916666666667,15.5666666666667,10561.8438201439
"2535_2830",2496,2023,5.97198855281577,1382.99783139878,5.64186121531918,3,2.68886044301017,3928,8.27614021955846,0.439249250952276,45.875,15.5666666666666,10561.8438201439
"2535_2830",2496,2024,5.97198855281577,1382.99783139878,5.64186121531918,3,2.68886044301017,3928,8.27614021955846,0.409601479172935,36.625,15.5666666666666,10561.8438201439
"2535_2835",2497,2022,5.95059120798173,1381.13361914814,3.29477869557035,2.3521901394618,2.19868791002812,1067,6.97354301952014,0.454965962684266,60.0833333333333,15.6895833333333,2346
"2535_2835",2497,2023,5.95059120798173,1381.13361914814,3.29477869557035,2.3521901394618,2.19868791002812,1067,6.97354301952014,0.448808899619123,44.6041666666667,15.6895833333333,2346
"2535_2835",2497,2024,5.95059120798173,1381.13361914814,3.29477869557035,2.3521901394618,2.19868791002812,1067,6.97354301952014,0.413838951443378,36.6666666666667,15.6895833333333,2346
"2535_2840",2498,2022,5.92872735417485,1442.03979650417,5.46614199192992,2.60709071949948,1.98095238095238,105,4.66343909411207,0.397092293719975,61.1875,15.65,208
"2535_2840",2498,2023,5.92872735417485,1442.03979650417,5.46614199192992,2.60709071949948,1.98095238095238,105,4.66343909411207,0.395717482502928,44.1041666666667,15.65,208
"2535_2840",2498,2024,5.92872735417485,1442.03979650417,5.46614199192992,2.60709071949948,1.98095238095238,105,4.66343909411207,0.359396771910837,37.4583333333333,15.65,208
"2535_2845",2499,2022,5.90638187801712,1435.87106863543,2.8830240199856,2.99186618370292,1.67566309911587,252,5.53338948872752,0.386535806650596,60.2291666666667,15.8041666666667,422.267100977199
"2535_2845",2499,2023,5.90638187801712,1435.87106863543,2.8830240199856,2.99186618370292,1.67566309911587,252,5.53338948872752,0.384546492486196,42.75,15.8041666666666,422.267100977199
"2535_2845",2499,2024,5.90638187801712,1435.87106863543,2.8830240199856,2.99186618370292,1.67566309911587,252,5.53338948872752,0.36142760353003,37.0833333333333,15.8041666666667,422.267100977199
"2535_2850",2500,2022,5.88353046976622,1409.87550172483,3.54034497879258,2.96709928873998,1.06218655967904,95,4.56434819146784,0.418353067584495,59.8125,16,100.907723169509
"2535_2850",2500,2023,5.88353046976622,1409.87550172483,3.54034497879258,2.96709928873998,1.06218655967904,95,4.56434819146784,0.400536124913433,42.3125,16,100.907723169509
"2535_2850",2500,2024,5.88353046976622,1409.87550172483,3.54034497879258,2.96709928873998,1.06218655967904,95,4.56434819146784,0.375183852039948,37.0416666666667,16,100.907723169509
"2535_2855",2501,2022,5.86014709845468,1371.89416012172,1.56868194819224,3,1.56578947368421,76,4.34380542185368,0.467240635655277,60.3958333333333,16.2083333333334,119
"2535_2855",2501,2023,5.86014709845468,1371.89416012172,1.56868194819224,3,1.56578947368421,76,4.34380542185368,0.451887832028368,42.6458333333333,16.2083333333334,119
"2535_2855",2501,2024,5.86014709845468,1371.89416012172,1.56868194819224,3,1.56578947368421,76,4.34380542185368,0.421716656575098,37.625,16.2083333333334,119
"2535_2900",2502,2022,5.83621256710718,1361.43115248246,1.83981461488968,2.4024077696095,1.82450953261772,269,5.59842195899838,0.478960003481743,59.8958333333333,16.3395833333333,490.793064274167
"2535_2900",2502,2023,5.83621256710718,1361.43115248246,1.83981461488968,2.4024077696095,1.82450953261772,269,5.59842195899838,0.4683494836992,42.7708333333333,16.3395833333334,490.793064274167
"2535_2900",2502,2024,5.83621256710718,1361.43115248246,1.83981461488968,2.4024077696095,1.82450953261772,269,5.59842195899838,0.435198593678745,37.2291666666667,16.3395833333334,490.793064274167
"2535_2905",2503,2022,5.81169753129395,1411.37514728341,1.31503385464406,2.2093023255814,2.21739130434783,23,3.17805383034795,0.480078127471646,59.875,16.3458333333334,51.0000000000001
