"","Name","lon","lat"
"13550","1555_2920",29.37498,-15.95832
"13551","1555_2925",29.45832,-15.95832
"13552","1555_2930",29.54165,-15.95832
"13553","1555_2935",29.62498,-15.95832
"13554","1555_2940",29.70832,-15.95832
"13555","1555_2945",29.79165,-15.95832
"13556","1555_2950",29.87498,-15.95832
"13557","1555_2955",29.95832,-15.95832
"13558","1555_3000",30.04165,-15.95832
"13559","1555_3005",30.12498,-15.95832
"13560","1555_3010",30.20832,-15.95832
"13561","1555_3015",30.29165,-15.95832
"13562","1555_3020",30.37498,-15.95832
"13563","1555_3025",30.45832,-15.95832
"13564","1555_3030",30.54165,-15.95832
"13565","1555_3035",30.62498,-15.95832
"13566","1555_3040",30.70832,-15.95832
"13567","1555_3045",30.79165,-15.95832
"13568","1555_3050",30.87498,-15.95832
"13569","1555_3055",30.95832,-15.95832
"13570","1555_3100",31.04165,-15.95832
"13571","1555_3105",31.12498,-15.95832
"13572","1555_3110",31.20832,-15.95832
"13573","1555_3115",31.29165,-15.95832
"13574","1555_3120",31.37498,-15.95832
"13575","1555_3125",31.45832,-15.95832
"13576","1555_3130",31.54165,-15.95832
"13577","1555_3135",31.62498,-15.95832
"13578","1555_3140",31.70832,-15.95832
"13579","1555_3145",31.79165,-15.95832
"13580","1555_3150",31.87498,-15.95832
"13581","1555_3155",31.95832,-15.95832
"13582","1555_3200",32.04165,-15.95832
"13583","1555_3205",32.12498,-15.95832
"13584","1555_3210",32.20832,-15.95832
"13585","1555_3215",32.29165,-15.95832
"13586","1555_3220",32.37498,-15.95832
"13587","1555_3225",32.45832,-15.95832
"13588","1555_3230",32.54165,-15.95832
"13589","1555_3235",32.62498,-15.95832
"13590","1555_3240",32.70832,-15.95832
"13591","1555_3245",32.79165,-15.95832
"13592","1555_3250",32.87498,-15.95832
"13593","1555_3255",32.95832,-15.95832
"13594","1555_3300",33.04165,-15.95832
"13595","1555_3305",33.12498,-15.95832
"13596","1555_3310",33.20832,-15.95832
"13597","1555_3315",33.29165,-15.95832
"13598","1555_3320",33.37498,-15.95832
"13599","1555_3325",33.45832,-15.95832
"13600","1555_3330",33.54165,-15.95832
"13601","1555_3335",33.62498,-15.95832
"13602","1555_3340",33.70832,-15.95832
"13603","1555_3345",33.79165,-15.95832
"13604","1555_3350",33.87498,-15.95832
"13605","1555_3355",33.95832,-15.95832
"13606","1555_3400",34.04165,-15.95832
"13607","1555_3405",34.12498,-15.95832
"13608","1555_3410",34.20832,-15.95832
"13609","1555_3415",34.29165,-15.95832
"13610","1555_3420",34.37498,-15.95832
"13611","1555_3425",34.45832,-15.95832
"13612","1555_3430",34.54165,-15.95832
"13613","1555_3435",34.62498,-15.95832
"13614","1555_3440",34.70832,-15.95832
"13615","1555_3445",34.79165,-15.95832
"13616","1555_3450",34.87498,-15.95832
"13617","1555_3455",34.95832,-15.95832
"13618","1555_3500",35.04165,-15.95832
"13619","1555_3505",35.12498,-15.95832
"13620","1555_3510",35.20832,-15.95832
"13621","1555_3515",35.29165,-15.95832
"13622","1555_3520",35.37498,-15.95832
"13623","1555_3525",35.45832,-15.95832
"13624","1555_3530",35.54165,-15.95832
"13625","1555_3535",35.62498,-15.95832
"13626","1555_3540",35.70832,-15.95832
"13627","1555_3545",35.79165,-15.95832
"13628","1555_3550",35.87498,-15.95832
"13629","1555_3555",35.95832,-15.95832
"13630","1555_3600",36.04165,-15.95832
"13631","1555_3605",36.12498,-15.95832
"13632","1555_3610",36.20832,-15.95832
"13633","1555_3615",36.29165,-15.95832
"13634","1555_3620",36.37498,-15.95832
"13635","1555_3625",36.45832,-15.95832
"13636","1555_3630",36.54165,-15.95832
"13637","1555_3635",36.62498,-15.95832
"13638","1555_3640",36.70832,-15.95832
"13639","1555_3645",36.79165,-15.95832
"13640","1555_3650",36.87498,-15.95832
"13641","1555_3655",36.95832,-15.95832
"13642","1555_3700",37.04165,-15.95832
"13643","1555_3705",37.12498,-15.95832
"13644","1555_3710",37.20832,-15.95832
"13645","1555_3715",37.29165,-15.95832
"13646","1555_3720",37.37498,-15.95832
"13647","1555_3725",37.45832,-15.95832
"13648","1555_3730",37.54165,-15.95832
"13649","1555_3735",37.62498,-15.95832
"13650","1555_3740",37.70832,-15.95832
"13651","1555_3745",37.79165,-15.95832
"13652","1555_3750",37.87498,-15.95832
"13653","1555_3755",37.95832,-15.95832
"13654","1555_3800",38.04165,-15.95832
"13655","1555_3805",38.12498,-15.95832
"13656","1555_3810",38.20832,-15.95832
"13657","1555_3815",38.29165,-15.95832
"13658","1555_3820",38.37498,-15.95832
"13659","1555_3825",38.45832,-15.95832
"13660","1555_3830",38.54165,-15.95832
"13661","1555_3835",38.62498,-15.95832
"13662","1555_3840",38.70832,-15.95832
"13663","1555_3845",38.79165,-15.95832
"13664","1555_3850",38.87498,-15.95832
"13665","1555_3855",38.95832,-15.95832
"13666","1555_3900",39.04165,-15.95832
"13667","1555_3905",39.12498,-15.95832
"13668","1555_3910",39.20832,-15.95832
"13669","1555_3915",39.29165,-15.95832
"13670","1555_3920",39.37498,-15.95832
"13671","1555_3925",39.45832,-15.95832
"13672","1555_3930",39.54165,-15.95832
"13673","1555_3935",39.62498,-15.95832
"13674","1555_3940",39.70832,-15.95832
"13675","1555_3945",39.79165,-15.95832
"13676","1555_3950",39.87498,-15.95832
"13677","1555_3955",39.95832,-15.95832
"13678","1555_4000",40.04165,-15.95832
"13679","1555_4005",40.12498,-15.95832
"13680","1600_2200",22.04165,-16.04165
"13681","1600_2205",22.12498,-16.04165
"13682","1600_2210",22.20832,-16.04165
"13683","1600_2215",22.29165,-16.04165
"13684","1600_2220",22.37498,-16.04165
"13685","1600_2225",22.45832,-16.04165
"13686","1600_2230",22.54165,-16.04165
"13687","1600_2235",22.62498,-16.04165
"13688","1600_2240",22.70832,-16.04165
"13689","1600_2245",22.79165,-16.04165
"13690","1600_2250",22.87498,-16.04165
"13691","1600_2255",22.95832,-16.04165
"13692","1600_2300",23.04165,-16.04165
"13693","1600_2305",23.12498,-16.04165
"13694","1600_2310",23.20832,-16.04165
"13695","1600_2315",23.29165,-16.04165
"13696","1600_2320",23.37498,-16.04165
"13697","1600_2325",23.45832,-16.04165
"13698","1600_2330",23.54165,-16.04165
"13699","1600_2335",23.62498,-16.04165
"13700","1600_2340",23.70832,-16.04165
"13701","1600_2345",23.79165,-16.04165
"13702","1600_2350",23.87498,-16.04165
"13703","1600_2355",23.95832,-16.04165
"13704","1600_2400",24.04165,-16.04165
"13705","1600_2405",24.12498,-16.04165
"13706","1600_2410",24.20832,-16.04165
"13707","1600_2415",24.29165,-16.04165
"13708","1600_2420",24.37498,-16.04165
"13709","1600_2425",24.45832,-16.04165
"13710","1600_2430",24.54165,-16.04165
"13711","1600_2435",24.62498,-16.04165
"13712","1600_2440",24.70832,-16.04165
"13713","1600_2445",24.79165,-16.04165
"13714","1600_2450",24.87498,-16.04165
"13715","1600_2455",24.95832,-16.04165
"13716","1600_2500",25.04165,-16.04165
"13717","1600_2505",25.12498,-16.04165
"13718","1600_2510",25.20832,-16.04165
"13719","1600_2515",25.29165,-16.04165
"13720","1600_2520",25.37498,-16.04165
"13721","1600_2525",25.45832,-16.04165
"13722","1600_2530",25.54165,-16.04165
"13723","1600_2535",25.62498,-16.04165
"13724","1600_2540",25.70832,-16.04165
"13725","1600_2545",25.79165,-16.04165
"13726","1600_2550",25.87498,-16.04165
"13727","1600_2555",25.95832,-16.04165
"13728","1600_2600",26.04165,-16.04165
"13729","1600_2605",26.12498,-16.04165
"13730","1600_2610",26.20832,-16.04165
"13731","1600_2615",26.29165,-16.04165
"13732","1600_2620",26.37498,-16.04165
"13733","1600_2625",26.45832,-16.04165
"13734","1600_2630",26.54165,-16.04165
"13735","1600_2635",26.62498,-16.04165
"13736","1600_2640",26.70832,-16.04165
"13737","1600_2645",26.79165,-16.04165
"13738","1600_2650",26.87498,-16.04165
"13739","1600_2655",26.95832,-16.04165
"13740","1600_2700",27.04165,-16.04165
"13741","1600_2705",27.12498,-16.04165
"13742","1600_2710",27.20832,-16.04165
"13743","1600_2715",27.29165,-16.04165
"13744","1600_2720",27.37498,-16.04165
"13745","1600_2725",27.45832,-16.04165
"13746","1600_2730",27.54165,-16.04165
"13747","1600_2735",27.62498,-16.04165
"13748","1600_2740",27.70832,-16.04165
"13749","1600_2745",27.79165,-16.04165
"13750","1600_2750",27.87498,-16.04165
"13751","1600_2755",27.95832,-16.04165
"13752","1600_2800",28.04165,-16.04165
"13753","1600_2805",28.12498,-16.04165
"13754","1600_2810",28.20832,-16.04165
"13755","1600_2815",28.29165,-16.04165
"13756","1600_2820",28.37498,-16.04165
"13757","1600_2825",28.45832,-16.04165
"13758","1600_2830",28.54165,-16.04165
"13759","1600_2835",28.62498,-16.04165
"13760","1600_2840",28.70832,-16.04165
"13761","1600_2845",28.79165,-16.04165
"13762","1600_2850",28.87498,-16.04165
"13763","1600_2855",28.95832,-16.04165
"13764","1600_2900",29.04165,-16.04165
"13765","1600_2905",29.12498,-16.04165
"13766","1600_2910",29.20832,-16.04165
"13767","1600_2915",29.29165,-16.04165
"13768","1600_2920",29.37498,-16.04165
"13769","1600_2925",29.45832,-16.04165
"13770","1600_2930",29.54165,-16.04165
"13771","1600_2935",29.62498,-16.04165
"13772","1600_2940",29.70832,-16.04165
"13773","1600_2945",29.79165,-16.04165
"13774","1600_2950",29.87498,-16.04165
"13775","1600_2955",29.95832,-16.04165
"13776","1600_3000",30.04165,-16.04165
"13777","1600_3005",30.12498,-16.04165
"13778","1600_3010",30.20832,-16.04165
"13779","1600_3015",30.29165,-16.04165
"13780","1600_3020",30.37498,-16.04165
"13781","1600_3025",30.45832,-16.04165
"13782","1600_3030",30.54165,-16.04165
"13783","1600_3035",30.62498,-16.04165
"13784","1600_3040",30.70832,-16.04165
"13785","1600_3045",30.79165,-16.04165
"13786","1600_3050",30.87498,-16.04165
"13787","1600_3055",30.95832,-16.04165
"13788","1600_3100",31.04165,-16.04165
"13789","1600_3105",31.12498,-16.04165
"13790","1600_3110",31.20832,-16.04165
"13791","1600_3115",31.29165,-16.04165
"13792","1600_3120",31.37498,-16.04165
"13793","1600_3125",31.45832,-16.04165
"13794","1600_3130",31.54165,-16.04165
"13795","1600_3135",31.62498,-16.04165
"13796","1600_3140",31.70832,-16.04165
"13797","1600_3145",31.79165,-16.04165
"13798","1600_3150",31.87498,-16.04165
"13799","1600_3155",31.95832,-16.04165
"13800","1600_3200",32.04165,-16.04165
"13801","1600_3205",32.12498,-16.04165
"13802","1600_3210",32.20832,-16.04165
"13803","1600_3215",32.29165,-16.04165
"13804","1600_3220",32.37498,-16.04165
"13805","1600_3225",32.45832,-16.04165
"13806","1600_3230",32.54165,-16.04165
"13807","1600_3235",32.62498,-16.04165
"13808","1600_3240",32.70832,-16.04165
"13809","1600_3245",32.79165,-16.04165
"13810","1600_3250",32.87498,-16.04165
"13811","1600_3255",32.95832,-16.04165
"13812","1600_3300",33.04165,-16.04165
"13813","1600_3305",33.12498,-16.04165
"13814","1600_3310",33.20832,-16.04165
"13815","1600_3315",33.29165,-16.04165
"13816","1600_3320",33.37498,-16.04165
"13817","1600_3325",33.45832,-16.04165
"13818","1600_3330",33.54165,-16.04165
"13819","1600_3335",33.62498,-16.04165
"13820","1600_3340",33.70832,-16.04165
"13821","1600_3345",33.79165,-16.04165
"13822","1600_3350",33.87498,-16.04165
"13823","1600_3355",33.95832,-16.04165
"13824","1600_3400",34.04165,-16.04165
"13825","1600_3405",34.12498,-16.04165
"13826","1600_3410",34.20832,-16.04165
"13827","1600_3415",34.29165,-16.04165
"13828","1600_3420",34.37498,-16.04165
"13829","1600_3425",34.45832,-16.04165
"13830","1600_3430",34.54165,-16.04165
"13831","1600_3435",34.62498,-16.04165
"13832","1600_3440",34.70832,-16.04165
"13833","1600_3445",34.79165,-16.04165
"13834","1600_3450",34.87498,-16.04165
"13835","1600_3455",34.95832,-16.04165
"13836","1600_3500",35.04165,-16.04165
"13837","1600_3505",35.12498,-16.04165
"13838","1600_3510",35.20832,-16.04165
"13839","1600_3515",35.29165,-16.04165
"13840","1600_3520",35.37498,-16.04165
"13841","1600_3525",35.45832,-16.04165
"13842","1600_3530",35.54165,-16.04165
"13843","1600_3535",35.62498,-16.04165
"13844","1600_3540",35.70832,-16.04165
"13845","1600_3545",35.79165,-16.04165
"13846","1600_3550",35.87498,-16.04165
"13847","1600_3555",35.95832,-16.04165
"13848","1600_3600",36.04165,-16.04165
"13849","1600_3605",36.12498,-16.04165
"13850","1600_3610",36.20832,-16.04165
"13851","1600_3615",36.29165,-16.04165
"13852","1600_3620",36.37498,-16.04165
"13853","1600_3625",36.45832,-16.04165
"13854","1600_3630",36.54165,-16.04165
"13855","1600_3635",36.62498,-16.04165
"13856","1600_3640",36.70832,-16.04165
"13857","1600_3645",36.79165,-16.04165
"13858","1600_3650",36.87498,-16.04165
"13859","1600_3655",36.95832,-16.04165
"13860","1600_3700",37.04165,-16.04165
"13861","1600_3705",37.12498,-16.04165
"13862","1600_3710",37.20832,-16.04165
"13863","1600_3715",37.29165,-16.04165
"13864","1600_3720",37.37498,-16.04165
"13865","1600_3725",37.45832,-16.04165
"13866","1600_3730",37.54165,-16.04165
"13867","1600_3735",37.62498,-16.04165
"13868","1600_3740",37.70832,-16.04165
"13869","1600_3745",37.79165,-16.04165
"13870","1600_3750",37.87498,-16.04165
"13871","1600_3755",37.95832,-16.04165
"13872","1600_3800",38.04165,-16.04165
"13873","1600_3805",38.12498,-16.04165
"13874","1600_3810",38.20832,-16.04165
"13875","1600_3815",38.29165,-16.04165
"13876","1600_3820",38.37498,-16.04165
"13877","1600_3825",38.45832,-16.04165
"13878","1600_3830",38.54165,-16.04165
"13879","1600_3835",38.62498,-16.04165
"13880","1600_3840",38.70832,-16.04165
"13881","1600_3845",38.79165,-16.04165
"13882","1600_3850",38.87498,-16.04165
"13883","1600_3855",38.95832,-16.04165
"13884","1600_3900",39.04165,-16.04165
"13885","1600_3905",39.12498,-16.04165
"13886","1600_3910",39.20832,-16.04165
"13887","1600_3915",39.29165,-16.04165
"13888","1600_3920",39.37498,-16.04165
"13889","1600_3925",39.45832,-16.04165
"13890","1600_3930",39.54165,-16.04165
"13891","1600_3935",39.62498,-16.04165
"13892","1600_3940",39.70832,-16.04165
"13893","1600_3945",39.79165,-16.04165
"13894","1600_3950",39.87498,-16.04165
"13895","1600_3955",39.95832,-16.04165
"13896","1600_4000",40.04165,-16.04165
"13897","1600_4005",40.12498,-16.04165
"13898","1605_2200",22.04165,-16.12498
"13899","1605_2205",22.12498,-16.12498
"13900","1605_2210",22.20832,-16.12498
"13901","1605_2215",22.29165,-16.12498
"13902","1605_2220",22.37498,-16.12498
"13903","1605_2225",22.45832,-16.12498
"13904","1605_2230",22.54165,-16.12498
"13905","1605_2235",22.62498,-16.12498
"13906","1605_2240",22.70832,-16.12498
"13907","1605_2245",22.79165,-16.12498
"13908","1605_2250",22.87498,-16.12498
"13909","1605_2255",22.95832,-16.12498
"13910","1605_2300",23.04165,-16.12498
"13911","1605_2305",23.12498,-16.12498
"13912","1605_2310",23.20832,-16.12498
"13913","1605_2315",23.29165,-16.12498
"13914","1605_2320",23.37498,-16.12498
"13915","1605_2325",23.45832,-16.12498
"13916","1605_2330",23.54165,-16.12498
"13917","1605_2335",23.62498,-16.12498
"13918","1605_2340",23.70832,-16.12498
"13919","1605_2345",23.79165,-16.12498
"13920","1605_2350",23.87498,-16.12498
"13921","1605_2355",23.95832,-16.12498
"13922","1605_2400",24.04165,-16.12498
"13923","1605_2405",24.12498,-16.12498
"13924","1605_2410",24.20832,-16.12498
"13925","1605_2415",24.29165,-16.12498
"13926","1605_2420",24.37498,-16.12498
"13927","1605_2425",24.45832,-16.12498
"13928","1605_2430",24.54165,-16.12498
"13929","1605_2435",24.62498,-16.12498
"13930","1605_2440",24.70832,-16.12498
"13931","1605_2445",24.79165,-16.12498
"13932","1605_2450",24.87498,-16.12498
"13933","1605_2455",24.95832,-16.12498
"13934","1605_2500",25.04165,-16.12498
"13935","1605_2505",25.12498,-16.12498
"13936","1605_2510",25.20832,-16.12498
"13937","1605_2515",25.29165,-16.12498
"13938","1605_2520",25.37498,-16.12498
"13939","1605_2525",25.45832,-16.12498
"13940","1605_2530",25.54165,-16.12498
"13941","1605_2535",25.62498,-16.12498
"13942","1605_2540",25.70832,-16.12498
"13943","1605_2545",25.79165,-16.12498
"13944","1605_2550",25.87498,-16.12498
"13945","1605_2555",25.95832,-16.12498
"13946","1605_2600",26.04165,-16.12498
"13947","1605_2605",26.12498,-16.12498
"13948","1605_2610",26.20832,-16.12498
"13949","1605_2615",26.29165,-16.12498
"13950","1605_2620",26.37498,-16.12498
"13951","1605_2625",26.45832,-16.12498
"13952","1605_2630",26.54165,-16.12498
"13953","1605_2635",26.62498,-16.12498
"13954","1605_2640",26.70832,-16.12498
"13955","1605_2645",26.79165,-16.12498
"13956","1605_2650",26.87498,-16.12498
"13957","1605_2655",26.95832,-16.12498
"13958","1605_2700",27.04165,-16.12498
"13959","1605_2705",27.12498,-16.12498
"13960","1605_2710",27.20832,-16.12498
"13961","1605_2715",27.29165,-16.12498
"13962","1605_2720",27.37498,-16.12498
"13963","1605_2725",27.45832,-16.12498
"13964","1605_2730",27.54165,-16.12498
"13965","1605_2735",27.62498,-16.12498
"13966","1605_2740",27.70832,-16.12498
"13967","1605_2745",27.79165,-16.12498
"13968","1605_2750",27.87498,-16.12498
"13969","1605_2755",27.95832,-16.12498
"13970","1605_2800",28.04165,-16.12498
"13971","1605_2805",28.12498,-16.12498
"13972","1605_2810",28.20832,-16.12498
"13973","1605_2815",28.29165,-16.12498
"13974","1605_2820",28.37498,-16.12498
"13975","1605_2825",28.45832,-16.12498
"13976","1605_2830",28.54165,-16.12498
"13977","1605_2835",28.62498,-16.12498
"13978","1605_2840",28.70832,-16.12498
"13979","1605_2845",28.79165,-16.12498
"13980","1605_2850",28.87498,-16.12498
"13981","1605_2855",28.95832,-16.12498
"13982","1605_2900",29.04165,-16.12498
"13983","1605_2905",29.12498,-16.12498
"13984","1605_2910",29.20832,-16.12498
"13985","1605_2915",29.29165,-16.12498
"13986","1605_2920",29.37498,-16.12498
"13987","1605_2925",29.45832,-16.12498
"13988","1605_2930",29.54165,-16.12498
"13989","1605_2935",29.62498,-16.12498
"13990","1605_2940",29.70832,-16.12498
"13991","1605_2945",29.79165,-16.12498
"13992","1605_2950",29.87498,-16.12498
"13993","1605_2955",29.95832,-16.12498
"13994","1605_3000",30.04165,-16.12498
"13995","1605_3005",30.12498,-16.12498
"13996","1605_3010",30.20832,-16.12498
"13997","1605_3015",30.29165,-16.12498
"13998","1605_3020",30.37498,-16.12498
"13999","1605_3025",30.45832,-16.12498
"14000","1605_3030",30.54165,-16.12498
"14001","1605_3035",30.62498,-16.12498
"14002","1605_3040",30.70832,-16.12498
"14003","1605_3045",30.79165,-16.12498
"14004","1605_3050",30.87498,-16.12498
"14005","1605_3055",30.95832,-16.12498
"14006","1605_3100",31.04165,-16.12498
"14007","1605_3105",31.12498,-16.12498
"14008","1605_3110",31.20832,-16.12498
"14009","1605_3115",31.29165,-16.12498
"14010","1605_3120",31.37498,-16.12498
"14011","1605_3125",31.45832,-16.12498
"14012","1605_3130",31.54165,-16.12498
"14013","1605_3135",31.62498,-16.12498
"14014","1605_3140",31.70832,-16.12498
"14015","1605_3145",31.79165,-16.12498
"14016","1605_3150",31.87498,-16.12498
"14017","1605_3155",31.95832,-16.12498
"14018","1605_3200",32.04165,-16.12498
"14019","1605_3205",32.12498,-16.12498
"14020","1605_3210",32.20832,-16.12498
"14021","1605_3215",32.29165,-16.12498
"14022","1605_3220",32.37498,-16.12498
"14023","1605_3225",32.45832,-16.12498
"14024","1605_3230",32.54165,-16.12498
"14025","1605_3235",32.62498,-16.12498
"14026","1605_3240",32.70832,-16.12498
"14027","1605_3245",32.79165,-16.12498
"14028","1605_3250",32.87498,-16.12498
"14029","1605_3255",32.95832,-16.12498
"14030","1605_3300",33.04165,-16.12498
"14031","1605_3305",33.12498,-16.12498
"14032","1605_3310",33.20832,-16.12498
"14033","1605_3315",33.29165,-16.12498
"14034","1605_3320",33.37498,-16.12498
"14035","1605_3325",33.45832,-16.12498
"14036","1605_3330",33.54165,-16.12498
"14037","1605_3335",33.62498,-16.12498
"14038","1605_3340",33.70832,-16.12498
"14039","1605_3345",33.79165,-16.12498
"14040","1605_3350",33.87498,-16.12498
"14041","1605_3355",33.95832,-16.12498
"14042","1605_3400",34.04165,-16.12498
"14043","1605_3405",34.12498,-16.12498
"14044","1605_3410",34.20832,-16.12498
"14045","1605_3415",34.29165,-16.12498
"14046","1605_3420",34.37498,-16.12498
"14047","1605_3425",34.45832,-16.12498
"14048","1605_3430",34.54165,-16.12498
"14049","1605_3435",34.62498,-16.12498
"14050","1605_3440",34.70832,-16.12498
"14051","1605_3445",34.79165,-16.12498
"14052","1605_3450",34.87498,-16.12498
"14053","1605_3455",34.95832,-16.12498
"14054","1605_3500",35.04165,-16.12498
"14055","1605_3505",35.12498,-16.12498
"14056","1605_3510",35.20832,-16.12498
"14057","1605_3515",35.29165,-16.12498
"14058","1605_3520",35.37498,-16.12498
"14059","1605_3525",35.45832,-16.12498
"14060","1605_3530",35.54165,-16.12498
"14061","1605_3535",35.62498,-16.12498
"14062","1605_3540",35.70832,-16.12498
"14063","1605_3545",35.79165,-16.12498
"14064","1605_3550",35.87498,-16.12498
"14065","1605_3555",35.95832,-16.12498
"14066","1605_3600",36.04165,-16.12498
"14067","1605_3605",36.12498,-16.12498
"14068","1605_3610",36.20832,-16.12498
"14069","1605_3615",36.29165,-16.12498
"14070","1605_3620",36.37498,-16.12498
"14071","1605_3625",36.45832,-16.12498
"14072","1605_3630",36.54165,-16.12498
"14073","1605_3635",36.62498,-16.12498
"14074","1605_3640",36.70832,-16.12498
"14075","1605_3645",36.79165,-16.12498
"14076","1605_3650",36.87498,-16.12498
"14077","1605_3655",36.95832,-16.12498
"14078","1605_3700",37.04165,-16.12498
"14079","1605_3705",37.12498,-16.12498
"14080","1605_3710",37.20832,-16.12498
"14081","1605_3715",37.29165,-16.12498
"14082","1605_3720",37.37498,-16.12498
"14083","1605_3725",37.45832,-16.12498
"14084","1605_3730",37.54165,-16.12498
"14085","1605_3735",37.62498,-16.12498
"14086","1605_3740",37.70832,-16.12498
"14087","1605_3745",37.79165,-16.12498
"14088","1605_3750",37.87498,-16.12498
"14089","1605_3755",37.95832,-16.12498
"14090","1605_3800",38.04165,-16.12498
"14091","1605_3805",38.12498,-16.12498
"14092","1605_3810",38.20832,-16.12498
"14093","1605_3815",38.29165,-16.12498
"14094","1605_3820",38.37498,-16.12498
"14095","1605_3825",38.45832,-16.12498
"14096","1605_3830",38.54165,-16.12498
"14097","1605_3835",38.62498,-16.12498
"14098","1605_3840",38.70832,-16.12498
"14099","1605_3845",38.79165,-16.12498
"14100","1605_3850",38.87498,-16.12498
"14101","1605_3855",38.95832,-16.12498
"14102","1605_3900",39.04165,-16.12498
"14103","1605_3905",39.12498,-16.12498
"14104","1605_3910",39.20832,-16.12498
"14105","1605_3915",39.29165,-16.12498
"14106","1605_3920",39.37498,-16.12498
"14107","1605_3925",39.45832,-16.12498
"14108","1605_3930",39.54165,-16.12498
"14109","1605_3935",39.62498,-16.12498
"14110","1605_3940",39.70832,-16.12498
"14111","1605_3945",39.79165,-16.12498
"14112","1605_3950",39.87498,-16.12498
"14113","1605_3955",39.95832,-16.12498
"14114","1605_4000",40.04165,-16.12498
"14115","1605_4005",40.12498,-16.12498
"14116","1610_2205",22.12498,-16.20832
"14117","1610_2210",22.20832,-16.20832
"14118","1610_2215",22.29165,-16.20832
"14119","1610_2220",22.37498,-16.20832
"14120","1610_2225",22.45832,-16.20832
"14121","1610_2230",22.54165,-16.20832
"14122","1610_2235",22.62498,-16.20832
"14123","1610_2240",22.70832,-16.20832
"14124","1610_2245",22.79165,-16.20832
"14125","1610_2250",22.87498,-16.20832
"14126","1610_2255",22.95832,-16.20832
"14127","1610_2300",23.04165,-16.20832
"14128","1610_2305",23.12498,-16.20832
"14129","1610_2310",23.20832,-16.20832
"14130","1610_2315",23.29165,-16.20832
"14131","1610_2320",23.37498,-16.20832
"14132","1610_2325",23.45832,-16.20832
"14133","1610_2330",23.54165,-16.20832
"14134","1610_2335",23.62498,-16.20832
"14135","1610_2340",23.70832,-16.20832
"14136","1610_2345",23.79165,-16.20832
"14137","1610_2350",23.87498,-16.20832
"14138","1610_2355",23.95832,-16.20832
"14139","1610_2400",24.04165,-16.20832
"14140","1610_2405",24.12498,-16.20832
"14141","1610_2410",24.20832,-16.20832
"14142","1610_2415",24.29165,-16.20832
"14143","1610_2420",24.37498,-16.20832
"14144","1610_2425",24.45832,-16.20832
"14145","1610_2430",24.54165,-16.20832
"14146","1610_2435",24.62498,-16.20832
"14147","1610_2440",24.70832,-16.20832
"14148","1610_2445",24.79165,-16.20832
"14149","1610_2450",24.87498,-16.20832
"14150","1610_2455",24.95832,-16.20832
"14151","1610_2500",25.04165,-16.20832
"14152","1610_2505",25.12498,-16.20832
"14153","1610_2510",25.20832,-16.20832
"14154","1610_2515",25.29165,-16.20832
"14155","1610_2520",25.37498,-16.20832
"14156","1610_2525",25.45832,-16.20832
"14157","1610_2530",25.54165,-16.20832
"14158","1610_2535",25.62498,-16.20832
"14159","1610_2540",25.70832,-16.20832
"14160","1610_2545",25.79165,-16.20832
"14161","1610_2550",25.87498,-16.20832
"14162","1610_2555",25.95832,-16.20832
"14163","1610_2600",26.04165,-16.20832
"14164","1610_2605",26.12498,-16.20832
"14165","1610_2610",26.20832,-16.20832
"14166","1610_2615",26.29165,-16.20832
"14167","1610_2620",26.37498,-16.20832
"14168","1610_2625",26.45832,-16.20832
"14169","1610_2630",26.54165,-16.20832
"14170","1610_2635",26.62498,-16.20832
"14171","1610_2640",26.70832,-16.20832
"14172","1610_2645",26.79165,-16.20832
"14173","1610_2650",26.87498,-16.20832
"14174","1610_2655",26.95832,-16.20832
"14175","1610_2700",27.04165,-16.20832
"14176","1610_2705",27.12498,-16.20832
"14177","1610_2710",27.20832,-16.20832
"14178","1610_2715",27.29165,-16.20832
"14179","1610_2720",27.37498,-16.20832
"14180","1610_2725",27.45832,-16.20832
"14181","1610_2730",27.54165,-16.20832
"14182","1610_2735",27.62498,-16.20832
"14183","1610_2740",27.70832,-16.20832
"14184","1610_2745",27.79165,-16.20832
"14185","1610_2750",27.87498,-16.20832
"14186","1610_2755",27.95832,-16.20832
"14187","1610_2800",28.04165,-16.20832
"14188","1610_2805",28.12498,-16.20832
"14189","1610_2810",28.20832,-16.20832
"14190","1610_2815",28.29165,-16.20832
"14191","1610_2820",28.37498,-16.20832
"14192","1610_2825",28.45832,-16.20832
"14193","1610_2830",28.54165,-16.20832
"14194","1610_2835",28.62498,-16.20832
"14195","1610_2840",28.70832,-16.20832
"14196","1610_2845",28.79165,-16.20832
"14197","1610_2850",28.87498,-16.20832
"14198","1610_2855",28.95832,-16.20832
"14199","1610_2900",29.04165,-16.20832
"14200","1610_2905",29.12498,-16.20832
"14201","1610_2910",29.20832,-16.20832
"14202","1610_2915",29.29165,-16.20832
"14203","1610_2920",29.37498,-16.20832
"14204","1610_2925",29.45832,-16.20832
"14205","1610_2930",29.54165,-16.20832
"14206","1610_2935",29.62498,-16.20832
"14207","1610_2940",29.70832,-16.20832
"14208","1610_2945",29.79165,-16.20832
"14209","1610_2950",29.87498,-16.20832
"14210","1610_2955",29.95832,-16.20832
"14211","1610_3000",30.04165,-16.20832
"14212","1610_3005",30.12498,-16.20832
"14213","1610_3010",30.20832,-16.20832
"14214","1610_3015",30.29165,-16.20832
"14215","1610_3020",30.37498,-16.20832
