"CardNo","StartDate","Pentad","year","obs"
"2840_2625_002171_20120322",2012-03-22,"2840_2625",2012,0
"2840_2630_002171_20120322",2012-03-22,"2840_2630",2012,0
"2840_2715_001262_20121026",2012-10-26,"2840_2715",2012,0
"2840_2725_011513_20120811",2012-08-11,"2840_2725",2012,0
"2840_2800_010572_20121012",2012-10-12,"2840_2800",2012,0
"2840_2820_010870_20120717",2012-07-17,"2840_2820",2012,0
"2840_2850_000097_20120116",2012-01-16,"2840_2850",2012,0
"2840_2850_000166_20120120",2012-01-20,"2840_2850",2012,0
"2840_2850_010610_20121212",2012-12-12,"2840_2850",2012,0
"2840_2855_000097_20120114",2012-01-14,"2840_2855",2012,0
"2840_2855_000102_20121120",2012-11-20,"2840_2855",2012,0
"2840_2855_000166_20120117",2012-01-17,"2840_2855",2012,1
"2840_2855_000370_20121002",2012-10-02,"2840_2855",2012,0
"2840_2855_000527_20121007",2012-10-07,"2840_2855",2012,0
"2840_2855_000927_20120210",2012-02-10,"2840_2855",2012,0
"2840_2855_001262_20120923",2012-09-23,"2840_2855",2012,0
"2840_2855_001979_20120325",2012-03-25,"2840_2855",2012,1
"2840_2855_002204_20120722",2012-07-22,"2840_2855",2012,1
"2840_2855_002204_20121222",2012-12-22,"2840_2855",2012,0
"2840_2855_010800_20121119",2012-11-19,"2840_2855",2012,0
"2840_2855_011783_20121120",2012-11-20,"2840_2855",2012,1
"2840_2900_000166_20120117",2012-01-17,"2840_2900",2012,0
"2840_2915_010357_20120904",2012-09-04,"2840_2915",2012,1
"2840_2920_010376_20120817",2012-08-17,"2840_2920",2012,0
"2840_2925_000167_20120829",2012-08-29,"2840_2925",2012,0
"2840_2925_001651_20120523",2012-05-23,"2840_2925",2012,0
"2840_2925_001672_20120223",2012-02-23,"2840_2925",2012,0
"2840_2930_000167_20120829",2012-08-29,"2840_2930",2012,0
"2840_2930_001262_20120922",2012-09-22,"2840_2930",2012,0
"2840_2930_001403_20120515",2012-05-15,"2840_2930",2012,0
"2840_2930_001651_20120522",2012-05-22,"2840_2930",2012,0
"2840_2930_001672_20120223",2012-02-23,"2840_2930",2012,0
"2840_2930_010449_20120930",2012-09-30,"2840_2930",2012,0
"2840_2930_010870_20120829",2012-08-29,"2840_2930",2012,0
"2840_2930_010870_20120924",2012-09-24,"2840_2930",2012,0
"2840_2935_001403_20120514",2012-05-14,"2840_2935",2012,0
"2840_3030_010357_20121124",2012-11-24,"2840_3030",2012,0
"2840_3035_010357_20121124",2012-11-24,"2840_3035",2012,0
"2840_3055_010357_20120201",2012-02-01,"2840_3055",2012,0
"2840_3100_011863_20120103",2012-01-03,"2840_3100",2012,0
"2840_3105_011863_20120103",2012-01-03,"2840_3105",2012,0
"2840_3110_011863_20120103",2012-01-03,"2840_3110",2012,0
"2840_3115_011863_20121128",2012-11-28,"2840_3115",2012,0
"2840_3120_011863_20120808",2012-08-08,"2840_3120",2012,0
"2840_3125_011863_20120808",2012-08-08,"2840_3125",2012,0
"2840_3125_011863_20121009",2012-10-09,"2840_3125",2012,0
"2840_3130_011863_20121009",2012-10-09,"2840_3130",2012,0
"2840_3135_010916_20121103",2012-11-03,"2840_3135",2012,1
"2840_3145_010572_20120107",2012-01-07,"2840_3145",2012,0
"2840_3145_010916_20120303",2012-03-03,"2840_3145",2012,0
"2840_3145_010916_20120916",2012-09-16,"2840_3145",2012,0
"2840_3150_010916_20120129",2012-01-29,"2840_3150",2012,0
"2840_3150_010916_20120303",2012-03-03,"2840_3150",2012,0
"2840_3150_010916_20121007",2012-10-07,"2840_3150",2012,0
"2840_3155_010916_20120908",2012-09-08,"2840_3155",2012,0
"2840_3155_011162_20120616",2012-06-16,"2840_3155",2012,0
"2840_3155_011162_20120701",2012-07-01,"2840_3155",2012,0
"2840_3155_011162_20120719",2012-07-19,"2840_3155",2012,0
"2840_3155_011162_20120726",2012-07-26,"2840_3155",2012,0
"2840_3155_011162_20120803",2012-08-03,"2840_3155",2012,0
"2840_3200_011162_20120731",2012-07-31,"2840_3200",2012,0
"2840_3205_010572_20121021",2012-10-21,"2840_3205",2012,0
"2840_3205_011863_20120903",2012-09-03,"2840_3205",2012,0
"2840_3210_010572_20121027",2012-10-27,"2840_3210",2012,0
"2840_3210_011863_20120409",2012-04-09,"2840_3210",2012,0
"2840_3210_011863_20120622",2012-06-22,"2840_3210",2012,0
"2840_3210_011863_20120810",2012-08-10,"2840_3210",2012,0
"2845_1705_011587_20120323",2012-03-23,"2845_1705",2012,0
"2845_1710_002266_20121015",2012-10-15,"2845_1710",2012,0
"2845_1715_002266_20121104",2012-11-04,"2845_1715",2012,0
"2845_1735_000039_20120817",2012-08-17,"2845_1735",2012,0
"2845_1735_010813_20120605",2012-06-05,"2845_1735",2012,0
"2845_1740_010813_20120605",2012-06-05,"2845_1740",2012,0
"2845_1915_010813_20120525",2012-05-25,"2845_1915",2012,0
"2845_1920_010813_20120524",2012-05-24,"2845_1920",2012,0
"2845_1925_010813_20120524",2012-05-24,"2845_1925",2012,0
"2845_2030_001371_20120829",2012-08-29,"2845_2030",2012,0
"2845_2030_001371_20120907",2012-09-07,"2845_2030",2012,0
"2845_2435_010356_20121216",2012-12-16,"2845_2435",2012,0
"2845_2435_010449_20120430",2012-04-30,"2845_2435",2012,0
"2845_2435_010572_20120915",2012-09-15,"2845_2435",2012,0
"2845_2435_011372_20120311",2012-03-11,"2845_2435",2012,0
"2845_2435_012547_20120405",2012-04-05,"2845_2435",2012,0
"2845_2435_012547_20120909",2012-09-29,"2455_3135",2012,0
"2845_2440_002194_20120114",2012-01-14,"2845_2440",2012,0
"2845_2440_002194_20120513",2012-05-13,"2845_2440",2012,1
"2845_2445_002043_20120809",2012-08-09,"2845_2445",2012,0
"2845_2540_001262_20120819",2012-08-19,"2845_2540",2012,0
"2845_2600_000102_20120207",2012-02-07,"2845_2600",2012,0
"2845_2600_000102_20120712",2012-07-12,"2845_2600",2012,1
"2845_2600_001262_20121110",2012-11-10,"2845_2600",2012,0
"2845_2600_010800_20120110",2012-01-10,"2845_2600",2012,0
"2845_2600_010800_20120118",2012-01-18,"2845_2600",2012,0
"2845_2600_010800_20120123",2012-01-23,"2845_2600",2012,0
"2845_2600_010800_20120130",2012-01-30,"2845_2600",2012,0
"2845_2600_010800_20120213",2012-02-13,"2845_2600",2012,0
"2845_2600_010800_20120227",2012-02-27,"2845_2600",2012,0
"2845_2600_010800_20120305",2012-03-05,"2845_2600",2012,0
"2845_2600_010800_20120312",2012-03-12,"2845_2600",2012,0
"2845_2600_010800_20120326",2012-03-26,"2845_2600",2012,0
"2845_2600_010800_20120402",2012-04-02,"2845_2600",2012,0
"2845_2600_010800_20120416",2012-04-16,"2845_2600",2012,0
"2845_2600_010800_20120423",2012-04-23,"2845_2600",2012,0
"2845_2600_010800_20120430",2012-04-30,"2845_2600",2012,1
"2845_2600_010800_20120507",2012-05-07,"2845_2600",2012,0
"2845_2600_010800_20120521",2012-05-21,"2845_2600",2012,0
"2845_2600_010800_20120528",2012-05-28,"2845_2600",2012,0
"2845_2600_010800_20120604",2012-06-04,"2845_2600",2012,0
"2845_2600_010800_20120611",2012-06-11,"2845_2600",2012,0
"2845_2600_010800_20120618",2012-06-18,"2845_2600",2012,0
"2845_2600_010800_20120625",2012-06-25,"2845_2600",2012,0
"2845_2600_010800_20120702",2012-07-02,"2845_2600",2012,0
"2845_2600_010800_20120716",2012-07-16,"2845_2600",2012,0
"2845_2600_010800_20120730",2012-07-30,"2845_2600",2012,0
"2845_2600_010800_20120814",2012-08-14,"2845_2600",2012,0
"2845_2600_010800_20120820",2012-08-20,"2845_2600",2012,0
"2845_2600_010800_20120827",2012-08-27,"2845_2600",2012,0
"2845_2600_010800_20120903",2012-09-03,"2845_2600",2012,0
"2845_2600_010800_20120910",2012-09-10,"2845_2600",2012,0
"2845_2600_010800_20120916",2012-09-16,"2845_2600",2012,0
"2845_2600_010800_20120925",2012-09-25,"2845_2600",2012,0
"2845_2600_010800_20121001",2012-10-01,"2845_2600",2012,0
"2845_2600_010800_20121013",2012-10-13,"2845_2600",2012,0
"2845_2600_010800_20121025",2012-10-25,"2845_2600",2012,0
"2845_2600_010800_20121105",2012-11-05,"2845_2600",2012,0
"2845_2600_010800_20121114",2012-11-14,"2845_2600",2012,0
"2845_2600_010800_20121203",2012-12-03,"2845_2600",2012,0
"2845_2605_000024_20120214",2012-02-14,"2845_2605",2012,0
"2845_2605_000024_20120728",2012-07-28,"2845_2605",2012,1
"2845_2605_000102_20120712",2012-07-12,"2845_2605",2012,1
"2845_2605_000102_20120830",2012-08-30,"2845_2605",2012,0
"2845_2605_000102_20120905",2012-09-05,"2845_2605",2012,0
"2845_2605_001262_20121109",2012-11-09,"2845_2605",2012,0
"2845_2605_001747_20120215",2012-02-15,"2845_2605",2012,0
"2845_2605_010800_20120229",2012-02-29,"2845_2605",2012,0
"2845_2605_010800_20120718",2012-07-18,"2845_2605",2012,1
"2845_2605_010800_20120730",2012-07-30,"2845_2605",2012,1
"2845_2605_010800_20120806",2012-08-06,"2845_2605",2012,1
"2845_2605_010800_20120827",2012-08-27,"2845_2605",2012,1
"2845_2605_010800_20120925",2012-09-25,"2845_2605",2012,1
"2845_2605_010800_20121106",2012-11-06,"2845_2605",2012,0
"2845_2605_010800_20121207",2012-12-07,"2845_2605",2012,0
"2845_2615_002171_20120602",2012-06-02,"2845_2615",2012,0
"2845_2625_002171_20120322",2012-03-22,"2845_2625",2012,0
"2845_2710_001262_20121026",2012-10-26,"2845_2710",2012,0
"2845_2730_010783_20121124",2012-11-24,"2845_2730",2012,1
"2845_2730_011513_20120810",2012-08-10,"2845_2730",2012,0
"2845_2735_010507_20121001",2012-10-01,"2845_2735",2012,1
"2845_2740_010507_20121001",2012-10-01,"2845_2740",2012,1
"2845_2750_010318_20120923",2012-09-23,"2845_2750",2012,0
"2845_2755_000002_20121223",2012-12-23,"2845_2755",2012,1
"2845_2755_011863_20120202",2012-02-02,"2845_2755",2012,0
"2845_2805_011863_20120131",2012-01-31,"2845_2805",2012,0
"2845_2850_000097_20120116",2012-01-16,"2845_2850",2012,0
"2845_2915_010870_20120811",2012-08-11,"2845_2915",2012,0
"2845_2935_010870_20120811",2012-08-11,"2845_2935",2012,0
"2845_2945_010357_20120901",2012-09-01,"2845_2945",2012,1
"2845_2950_010357_20120916",2012-09-16,"2845_2950",2012,0
"2845_3000_001899_20121216",2012-12-16,"2845_3000",2012,0
"2845_3000_010357_20121027",2012-10-27,"2845_3000",2012,0
"2845_3010_001899_20121215",2012-12-15,"2845_3010",2012,0
"2845_3100_011863_20120501",2012-05-01,"2845_3100",2012,0
"2845_3105_011863_20120501",2012-05-01,"2845_3105",2012,0
"2845_3110_011863_20120103",2012-01-03,"2845_3110",2012,0
"2845_3110_011863_20121016",2012-10-16,"2845_3110",2012,0
"2845_3115_011863_20121016",2012-10-16,"2845_3115",2012,0
"2845_3125_011863_20120808",2012-08-08,"2845_3125",2012,0
"2845_3130_011863_20120808",2012-08-08,"2845_3130",2012,0
"2845_3130_011863_20121009",2012-10-09,"2845_3130",2012,0
"2845_3135_001765_20120129",2012-01-29,"2845_3135",2012,0
"2845_3135_011863_20121009",2012-10-09,"2845_3135",2012,0
"2845_3145_011863_20120213",2012-02-13,"2845_3145",2012,0
"2845_3150_010893_20120310",2012-03-10,"2845_3150",2012,0
"2845_3150_010916_20120115",2012-01-15,"2845_3150",2012,0
"2845_3150_010916_20120310",2012-03-10,"2845_3150",2012,0
"2845_3150_010916_20120331",2012-03-31,"2845_3150",2012,0
"2845_3150_010916_20120527",2012-05-27,"2845_3150",2012,0
"2845_3150_010916_20120922",2012-09-22,"2845_3150",2012,0
"2845_3150_010916_20121104",2012-11-04,"2845_3150",2012,0
"2845_3155_010572_20121117",2012-11-17,"2845_3155",2012,0
"2845_3155_010916_20120121",2012-01-21,"2845_3155",2012,0
"2845_3155_010916_20120218",2012-02-18,"2845_3155",2012,0
"2845_3155_010916_20121117",2012-11-17,"2845_3155",2012,0
"2845_3155_011863_20120211",2012-02-11,"2845_3155",2012,0
"2845_3200_000301_20120501",2012-05-01,"2845_3200",2012,0
"2845_3200_001751_20120207",2012-02-07,"2845_3200",2012,0
"2845_3200_010484_20120327",2012-03-27,"2845_3200",2012,0
"2845_3200_010572_20120107",2012-01-07,"2845_3200",2012,0
"2845_3200_010572_20120114",2012-01-14,"2845_3200",2012,0
"2845_3200_010572_20120122",2012-01-22,"2845_3200",2012,0
"2845_3200_010572_20120128",2012-01-28,"2845_3200",2012,0
"2845_3200_010572_20120204",2012-02-04,"2845_3200",2012,0
"2845_3200_010572_20120213",2012-02-13,"2845_3200",2012,0
"2845_3200_010572_20120219",2012-02-19,"2845_3200",2012,0
"2845_3200_010572_20120225",2012-02-25,"2845_3200",2012,0
"2845_3200_010572_20120304",2012-03-04,"2845_3200",2012,0
"2845_3200_010572_20120313",2012-03-13,"2845_3200",2012,0
"2845_3200_010572_20120318",2012-03-18,"2845_3200",2012,0
"2845_3200_010572_20120324",2012-03-24,"2845_3200",2012,0
"2845_3200_010572_20120401",2012-04-01,"2845_3200",2012,0
"2845_3200_010572_20120406",2012-04-06,"2845_3200",2012,0
"2845_3200_010572_20120414",2012-04-14,"2845_3200",2012,0
"2845_3200_010572_20120421",2012-04-21,"2845_3200",2012,0
"2845_3200_010572_20120427",2012-04-27,"2845_3200",2012,0
"2845_3200_010572_20120503",2012-05-03,"2845_3200",2012,0
"2845_3200_010572_20120512",2012-05-12,"2845_3200",2012,0
"2845_3200_010572_20120526",2012-05-26,"2845_3200",2012,0
"2845_3200_010572_20120609",2012-06-09,"2845_3200",2012,0
"2845_3200_010572_20120617",2012-06-17,"2845_3200",2012,0
"2845_3200_010572_20120629",2012-06-29,"2845_3200",2012,0
"2845_3200_010572_20120715",2012-07-15,"2845_3200",2012,0
"2845_3200_010572_20120728",2012-07-28,"2845_3200",2012,0
"2845_3200_010572_20120804",2012-08-04,"2845_3200",2012,0
"2845_3200_010572_20120810",2012-08-10,"2845_3200",2012,0
"2845_3200_010572_20120818",2012-08-18,"2845_3200",2012,0
"2845_3200_010572_20120826",2012-08-26,"2845_3200",2012,0
"2845_3200_010572_20120902",2012-09-02,"2845_3200",2012,0
"2845_3200_010572_20120908",2012-09-08,"2845_3200",2012,0
"2845_3200_010572_20121014",2012-10-14,"2845_3200",2012,0
"2845_3200_010572_20121019",2012-10-19,"2845_3200",2012,0
"2845_3200_010572_20121028",2012-10-28,"2845_3200",2012,0
"2845_3200_010572_20121103",2012-11-03,"2845_3200",2012,0
"2845_3200_010572_20121209",2012-12-09,"2845_3200",2012,0
"2845_3200_010572_20121215",2012-12-15,"2845_3200",2012,0
"2845_3200_010572_20121223",2012-12-23,"2845_3200",2012,0
"2845_3200_010572_20121229",2012-12-29,"2845_3200",2012,0
"2845_3200_010916_20120330",2012-03-30,"2845_3200",2012,0
"2845_3200_010916_20120505",2012-05-05,"2845_3200",2012,0
"2845_3200_010916_20120512",2012-05-12,"2845_3200",2012,0
"2845_3200_010916_20120526",2012-05-26,"2845_3200",2012,0
"2845_3200_010916_20120601",2012-06-01,"2845_3200",2012,0
"2845_3200_010916_20120609",2012-06-09,"2845_3200",2012,0
"2845_3200_010916_20120616",2012-06-16,"2845_3200",2012,1
"2845_3200_010916_20120624",2012-06-24,"2845_3200",2012,0
"2845_3200_010916_20120630",2012-06-30,"2845_3200",2012,0
"2845_3200_010916_20120708",2012-07-08,"2845_3200",2012,0
"2845_3200_010916_20120714",2012-07-14,"2845_3200",2012,0
"2845_3200_010916_20120720",2012-07-20,"2845_3200",2012,0
"2845_3200_010916_20120804",2012-08-04,"2845_3200",2012,0
"2845_3200_010916_20120811",2012-08-11,"2845_3200",2012,0
"2845_3200_010916_20120819",2012-08-19,"2845_3200",2012,0
"2845_3200_010916_20120831",2012-08-31,"2845_3200",2012,0
"2845_3200_010916_20120907",2012-09-07,"2845_3200",2012,0
"2845_3200_010916_20120914",2012-09-14,"2845_3200",2012,0
"2845_3200_010916_20120928",2012-09-28,"2845_3200",2012,0
"2845_3200_010916_20121007",2012-10-07,"2845_3200",2012,0
"2845_3200_011162_20120612",2012-06-12,"2845_3200",2012,0
"2845_3200_011244_20121110",2012-11-10,"2845_3200",2012,0
"2845_3200_011863_20120504",2012-05-04,"2845_3200",2012,0
"2845_3200_011863_20120706",2012-07-06,"2845_3200",2012,1
"2845_3205_010572_20120421",2012-04-21,"2845_3205",2012,0
"2845_3205_010572_20120501",2012-05-01,"2845_3205",2012,0
"2845_3205_010916_20120505",2012-05-05,"2845_3205",2012,0
"2845_3205_010916_20120701",2012-07-01,"2845_3205",2012,0
"2845_3205_010916_20120909",2012-09-09,"2845_3205",2012,0
"2845_3205_011863_20120110",2012-01-10,"2845_3205",2012,0
"2845_3205_011863_20120413",2012-04-13,"2845_3205",2012,0
"2845_3205_011863_20120427",2012-04-27,"2845_3205",2012,0
"2845_3205_011863_20120518",2012-05-18,"2845_3205",2012,0
"2845_3205_011863_20120615",2012-06-15,"2845_3205",2012,0
"2845_3205_011863_20120629",2012-06-29,"2845_3205",2012,0
"2845_3205_011863_20120803",2012-08-03,"2845_3205",2012,0
"2845_3205_011863_20121221",2012-12-21,"2845_3205",2012,0
"2845_3205_013154_20120804",2012-08-04,"2845_3205",2012,0
"2850244_013064_20120730",2012-07-30,"2850_2440",2012,0
"2850_1745_010813_20120604",2012-06-04,"2850_1745",2012,0
"2850_1805_010813_20120602",2012-06-02,"2850_1805",2012,0
"2850_1810_000039_20120816",2012-08-16,"2850_1810",2012,0
"2850_1810_010813_20120602",2012-06-02,"2850_1810",2012,0
"2850_1835_010813_20120529",2012-05-29,"2850_1835",2012,0
"2850_1840_010813_20120528",2012-05-28,"2850_1840",2012,0
"2850_1915_010051_20120531",2012-05-31,"2850_1915",2012,0
"2850_1915_010051_20121121",2012-11-21,"2850_1915",2012,0
"2850_1940_010051_20121123",2012-11-23,"2850_1940",2012,0
"2850_2345_010356_20121208",2012-12-08,"2850_2345",2012,0
"2850_2350_010356_20121208",2012-12-08,"2850_2350",2012,0
"2850_2420_010356_20121217",2012-12-17,"2850_2420",2012,0
"2850_2425_010356_20121217",2012-12-17,"2850_2425",2012,0
"2850_2435_010356_20121226",2012-12-26,"2850_2435",2012,0
"2850_2435_010611_20120302",2012-03-02,"2850_2435",2012,0
"2850_2435_010611_20120811",2012-08-11,"2850_2435",2012,0
"2850_2440_010356_20121226",2012-12-26,"2850_2440",2012,0
"2850_2445_013072_20120730",2012-07-30,"2850_2445",2012,1
"2850_2450_010356_20120804",2012-08-04,"2850_2450",2012,0
"2850_2450_010356_20120909",2012-09-09,"2850_2450",2012,0
"2850_2535_001262_20120128",2012-01-28,"2850_2535",2012,0
"2850_2535_001262_20120728",2012-07-28,"2850_2535",2012,0
"2850_2535_001262_20120819",2012-08-19,"2850_2535",2012,0
"2850_2535_001262_20120902",2012-09-02,"2850_2535",2012,0
"2850_2540_001262_20120819",2012-08-19,"2850_2540",2012,0
"2850_2555_000024_20120206",2012-02-06,"2850_2555",2012,0
"2850_2555_000024_20120725",2012-07-25,"2850_2555",2012,1
"2850_2555_000102_20121220",2012-12-20,"2850_2555",2012,0
"2850_2555_001262_20120211",2012-02-11,"2850_2555",2012,1
"2850_2555_001747_20120825",2012-08-25,"2850_2555",2012,1
"2850_2555_011913_20120117",2012-01-17,"2850_2555",2012,0
"2850_2600_000102_20120712",2012-07-12,"2850_2600",2012,0
"2850_2600_000102_20120830",2012-08-30,"2850_2600",2012,0
"2850_2600_000102_20120905",2012-09-05,"2850_2600",2012,0
"2850_2600_001262_20121110",2012-11-10,"2850_2600",2012,1
"2850_2605_000102_20120420",2012-04-20,"2850_2605",2012,0
"2850_2605_010800_20120807",2012-08-07,"2850_2605",2012,0
"2850_2605_010800_20120827",2012-08-27,"2850_2605",2012,0
"2850_2605_010800_20120905",2012-09-05,"2850_2605",2012,0
"2850_2605_010800_20120925",2012-09-25,"2850_2605",2012,0
"2850_2605_010800_20121106",2012-11-06,"2850_2605",2012,0
"2850_2605_010800_20121207",2012-12-07,"2850_2605",2012,0
"2850_2610_002076_20120303",2012-03-03,"2850_2610",2012,0
"2850_2610_010800_20120303",2012-03-03,"2850_2610",2012,0
"2850_2620_010806_20121026",2012-10-26,"2850_2620",2012,0
"2850_2705_001262_20121026",2012-10-26,"2850_2705",2012,0
"2850_2710_000102_20120414",2012-04-14,"2850_2710",2012,0
"2850_2715_011376_20121222",2012-12-22,"2850_2715",2012,1
"2850_2730_002171_20121026",2012-10-26,"2850_2730",2012,1
"2850_2735_011863_20120130",2012-01-30,"2850_2735",2012,0
"2850_2745_011863_20120202",2012-02-02,"2850_2745",2012,1
"2850_2750_011863_20120130",2012-01-30,"2850_2750",2012,0
"2850_2755_011863_20120131",2012-01-31,"2850_2755",2012,1
"2850_2800_011863_20120131",2012-01-31,"2850_2800",2012,1
"2850_2925_010935_20120810",2012-08-10,"2850_2925",2012,1
"2850_2955_000278_20121111",2012-11-11,"2850_2955",2012,1
"2850_2955_000927_20120706",2012-07-06,"2850_2955",2012,0
"2850_2955_001672_20120220",2012-02-20,"2850_2955",2012,0
"2850_2955_002043_20121111",2012-11-11,"2850_2955",2012,1
"2850_2955_010619_20120208",2012-02-08,"2850_2955",2012,0
"2850_3000_000167_20120627",2012-06-27,"2850_3000",2012,0
"2850_3000_000278_20120701",2012-07-01,"2850_3000",2012,0
"2850_3000_000278_20121111",2012-11-11,"2850_3000",2012,1
"2850_3000_000927_20120707",2012-07-07,"2850_3000",2012,0
"2850_3000_001672_20120220",2012-02-20,"2850_3000",2012,0
"2850_3000_002043_20121111",2012-11-11,"2850_3000",2012,1
"2850_3000_010357_20120916",2012-09-16,"2850_3000",2012,0
"2850_3000_010619_20120203",2012-02-03,"2850_3000",2012,1
"2850_3005_000278_20121111",2012-11-11,"2850_3005",2012,0
"2850_3015_010357_20120923",2012-09-23,"2850_3015",2012,0
"2850_3020_010357_20120923",2012-09-23,"2850_3020",2012,0
"2850_3045_010357_20121214",2012-12-14,"2850_3045",2012,0
"2850_3100_011863_20120501",2012-05-01,"2850_3100",2012,0
"2850_3105_011863_20120501",2012-05-01,"2850_3105",2012,0
"2850_3105_011863_20121016",2012-10-16,"2850_3105",2012,0
"2850_3110_011863_20120501",2012-05-01,"2850_3110",2012,0
"2850_3110_011863_20121016",2012-10-16,"2850_3110",2012,0
"2850_3115_011863_20121016",2012-10-16,"2850_3115",2012,0
"2850_3120_002204_20121109",2012-11-09,"2850_3120",2012,0
"2850_3120_010572_20120405",2012-04-06,"2850_3120",2012,0
"2850_3125_000228_20120514",2012-05-14,"2850_3125",2012,1
"2850_3125_002323_20120711",2012-07-11,"2850_3125",2012,0
"2850_3125_010729_20120506",2012-05-06,"2850_3125",2012,0
"2850_3125_011088_20121208",2012-12-08,"2850_3125",2012,0
"2850_3125_011613_20121106",2012-11-06,"2850_3125",2012,0
"2850_3125_011863_20120911",2012-09-11,"2850_3125",2012,1
"2850_3130_011863_20120425",2012-04-25,"2850_3130",2012,0
"2850_3135_001765_20120129",2012-01-29,"2850_3135",2012,0
"2850_3135_011613_20121105",2012-11-05,"2850_3135",2012,0
"2850_3135_011863_20120425",2012-04-25,"2850_3135",2012,0
"2850_3140_010729_20120507",2012-05-07,"2850_3140",2012,0
"2850_3140_010916_20120415",2012-04-15,"2850_3140",2012,0
"2850_3150_011863_20121001",2012-10-01,"2850_3150",2012,0
"2850_3155_010572_20120410",2012-04-10,"2850_3155",2012,0
"2850_3155_011863_20120105",2012-01-05,"2850_3155",2012,0
"2855_1745_000039_20120816",2012-08-16,"2855_1745",2012,0
"2855_1820_010813_20120530",2012-05-30,"2855_1820",2012,0
"2855_1855_010813_20120527",2012-05-27,"2855_1855",2012,0
"2855_1905_010813_20120526",2012-05-26,"2855_1905",2012,0
"2855_1910_002266_20121025",2012-10-25,"2855_1910",2012,0
"2855_1915_010051_20121121",2012-11-21,"2855_1915",2012,0
"2855_1920_010051_20121121",2012-11-21,"2855_1920",2012,0
"2855_2205_011907_20120929",2012-09-29,"2855_2205",2012,0
"2855_2220_001899_20121003",2012-10-03,"2855_2220",2012,0
"2855_2430_010356_20121224",2012-12-24,"2855_2430",2012,0
"2855_2435_010356_20121226",2012-12-26,"2855_2435",2012,0
"2855_2440_010356_20121227",2012-12-27,"2855_2440",2012,0
"2855_2525_000102_20121227",2012-12-27,"2855_2525",2012,0
"2855_2530_000102_20121227",2012-12-27,"2855_2530",2012,0
"2855_2535_001262_20120902",2012-09-02,"2855_2535",2012,0
"2855_2540_001262_20120902",2012-09-02,"2855_2540",2012,0
"2855_2550_000102_20121220",2012-12-20,"2855_2550",2012,0
"2855_2555_000102_20121220",2012-12-20,"2855_2555",2012,0
"2855_2605_000102_20120420",2012-04-20,"2855_2605",2012,0
"2855_2610_010800_20120807",2012-08-07,"2855_2610",2012,0
"2855_2610_010800_20120827",2012-08-27,"2855_2610",2012,0
"2855_2610_010800_20120905",2012-09-05,"2855_2610",2012,0
"2855_2610_010800_20120925",2012-09-25,"2855_2610",2012,0
"2855_2610_010800_20121106",2012-11-06,"2855_2610",2012,0
"2855_2610_010800_20121207",2012-12-07,"2855_2610",2012,0
"2855_2615_002076_20120127",2012-01-27,"2855_2615",2012,0
"2855_2615_002076_20120207",2012-02-07,"2855_2615",2012,0
"2855_2615_002076_20120229",2012-02-29,"2855_2615",2012,0
"2855_2615_002076_20120504",2012-05-04,"2855_2615",2012,0
"2855_2615_002076_20120513",2012-05-13,"2855_2615",2012,0
"2855_2615_002076_20120612",2012-06-12,"2855_2615",2012,0
"2855_2615_002076_20120705",2012-07-05,"2855_2615",2012,1
"2855_2615_002076_20120821",2012-08-21,"2855_2615",2012,0
"2855_2615_002076_20121023",2012-10-23,"2855_2615",2012,0
"2855_2615_002076_20121104",2012-11-04,"2855_2615",2012,0
"2855_2615_002076_20121211",2012-12-11,"2855_2615",2012,0
"2855_2620_002076_20120131",2012-01-31,"2855_2620",2012,0
"2855_2620_002076_20120502",2012-05-02,"2855_2620",2012,0
"2855_2620_002076_20120512",2012-05-12,"2855_2620",2012,1
"2855_2620_002076_20120616",2012-06-16,"2855_2620",2012,0
"2855_2620_002076_20120713",2012-07-13,"2855_2620",2012,0
"2855_2620_002076_20120826",2012-08-26,"2855_2620",2012,1
"2855_2620_002076_20121031",2012-10-31,"2855_2620",2012,0
"2855_2640_001262_20120129",2012-01-29,"2855_2640",2012,0
"2855_2640_001262_20120729",2012-07-29,"2855_2640",2012,0
"2855_2720_010610_20120427",2012-04-27,"2855_2720",2012,1
"2855_2720_010610_20120923",2012-09-23,"2855_2720",2012,1
"2855_2725_010610_20120427",2012-04-27,"2855_2725",2012,0
"2855_2725_010610_20120924",2012-09-24,"2855_2725",2012,0
"2855_2725_010610_20121223",2012-12-23,"2855_2725",2012,0
"2855_2735_011863_20120130",2012-01-30,"2855_2735",2012,1
"2855_2740_002171_20121027",2012-10-27,"2855_2740",2012,0
"2855_2740_011863_20120130",2012-01-30,"2855_2740",2012,1
"2855_2745_011863_20120201",2012-02-01,"2855_2745",2012,1
"2855_2910_001673_20120721",2012-07-21,"2855_2910",2012,0
"2855_2910_001899_20121216",2012-12-16,"2855_2910",2012,0
"2855_2910_011801_20121223",2012-12-23,"2855_2910",2012,0
"2855_2910_013072_20120823",2012-08-05,"2855_2910",2012,0
"2855_2925_000527_20121006",2012-10-06,"2855_2925",2012,0
"2855_2925_001672_20120222",2012-02-22,"2855_2925",2012,0
"2855_2925_011088_20120314",2012-03-14,"2855_2925",2012,1
"2855_2925_011088_20120925",2012-09-25,"2855_2925",2012,1
"2855_2945_010357_20120115",2012-01-15,"2855_2945",2012,0
